"Horas_Estudio","Asistencia","Acceso_Recursos","Actividades_Extracurriculares","Horas_Sueno","Puntuaciones_Previas","Acceso_Internet","Sesiones_Tutoria","Ingresos_Familiares","Influencia_Companeros","Actividad_Fisica","Discapacidades_Aprendizaje","Nivel_Educativo_Padres","Distancia_Hogar","Sexo","Puntuacion_Examen","Sesiones_Tutoria_log","Asistencia_log","Asistencia_sqrt","Asistencia_boxcox","Nivel_Motivacion_Media","Nivel_Motivacion_Alta","Involucramiento_Parental_Medio","Involucramiento_Parental_Alto","Calidad_Profesor_Media","Calidad_Profesor_Alta","Tipo_Escuela_Privada"
15,78,"Alto","No",9,75,"Si",1,"Bajo","Negativa",1,"No","Secundaria","Cerca","Masculino",65,0.693147180559945,4.36944785246702,8.83176086632785,28.7270430074796,0,0,0,1,1,0,0
18,91,"Medio","Si",5,76,"Si",1,"Medio","Neutral",3,"No","Secundaria","Cerca","Femenino",68,0.693147180559945,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,0,1,0,0
25,87,"Bajo","No",9,52,"Si",1,"Bajo","Positiva",2,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.47733681447821,9.32737905308882,31.1225111484748,0,1,1,0,0,1,1
13,85,"Medio","No",6,89,"Si",0,"Alto","Neutral",1,"Si","Secundaria","Cerca","Masculino",65,0,4.45434729625351,9.21954445729289,30.5968761463216,1,0,0,1,1,0,1
21,96,"Medio","No",8,64,"Si",2,"Medio","Neutral",0,"No","Universitaria","Cerca","Masculino",71,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,0,1,1,0,0,1,0
28,61,"Alto","No",6,86,"Si",1,"Bajo","Negativa",3,"Si","Postgrado","Lejos","Masculino",65,0.693147180559945,4.12713438504509,7.81024967590665,23.959683148738,0,1,1,0,1,0,1
10,82,"Bajo","No",8,70,"Si",3,"Bajo","Positiva",1,"Si","Postgrado","Cerca","Femenino",64,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,0,1,0
21,91,"Medio","No",6,100,"Si",0,"Alto","Neutral",2,"No","Postgrado","Cerca","Femenino",72,0,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,1,1,0,1
22,82,"Medio","No",9,61,"Si",2,"Bajo","Negativa",2,"Si","Secundaria","Cerca","Femenino",65,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,1,0,0
25,73,"Alto","No",8,53,"No",0,"Bajo","Negativa",5,"No","Postgrado","Cerca","Femenino",66,0,4.30406509320417,8.54400374531753,27.3605202070912,0,1,1,0,0,1,1
13,65,"Alto","No",6,99,"Si",0,"Bajo","Negativa",4,"No","Secundaria","Cerca","Masculino",61,0,4.18965474202643,8.06225774829855,25.1138970113555,1,0,0,0,1,0,1
12,96,"Alto","Si",8,62,"Si",2,"Medio","Negativa",3,"No","Universitaria","Cerca","Femenino",68,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,1,0,0,0,0,1,0
23,79,"Alto","Si",8,82,"Si",3,"Medio","Negativa",3,"Si","Postgrado","Moderado","Femenino",69,1.38629436111989,4.38202663467388,8.88819441731559,28.9971527495702,0,0,0,1,1,0,0
22,95,"Alto","Si",6,69,"Si",1,"Bajo","Positiva",3,"No","Universitaria","Cerca","Femenino",72,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,1,0,1,0,1,0,0
22,83,"Alto","Si",5,82,"Si",2,"Bajo","Positiva",3,"No","Postgrado","Cerca","Femenino",71,1.09861228866811,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,0,1,0
22,87,"Alto","No",5,80,"Si",2,"Bajo","Negativa",3,"No","Secundaria","Cerca","Femenino",70,1.09861228866811,4.47733681447821,9.32737905308882,31.1225111484748,0,0,0,1,0,1,0
16,92,"Alto","Si",5,85,"Si",1,"Bajo","Neutral",2,"No","Secundaria","Moderado","Masculino",68,0.693147180559945,4.53259949315326,9.59166304662544,32.4210206311119,0,0,1,0,1,0,0
21,86,"Medio","Si",5,51,"Si",2,"Bajo","Positiva",2,"No","Secundaria","Moderado","Femenino",67,1.09861228866811,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,0,0,1,0
22,76,"Medio","Si",8,92,"Si",1,"Bajo","Neutral",4,"No","Secundaria","Cerca","Femenino",68,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,0,1,0
16,81,"Medio","Si",8,74,"Si",3,"Medio","Positiva",2,"No","Postgrado","Cerca","Femenino",68,1.38629436111989,4.40671924726425,9,29.5343173821803,1,0,1,0,1,0,0
31,92,"Medio","Si",4,76,"Si",2,"Medio","Positiva",4,"Si","Secundaria","Lejos","Masculino",72,1.09861228866811,4.53259949315326,9.59166304662544,32.4210206311119,1,0,1,0,0,1,0
23,75,"Alto","No",6,71,"Si",0,"Medio","Neutral",2,"No","Universitaria","Cerca","Masculino",65,0,4.33073334028633,8.66025403784439,27.9103973090706,0,0,0,0,1,0,0
13,76,"Alto","No",5,99,"Si",2,"Medio","Positiva",4,"No","Secundaria","Cerca","Femenino",66,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,0,0,1,0,1,0,1
24,64,"Medio","Si",8,90,"Si",0,"Bajo","Negativa",3,"No","Secundaria","Cerca","Masculino",65,0,4.17438726989564,8,24.8273909713608,0,1,1,0,0,1,0
14,97,"Medio","Si",6,66,"Si",2,"Medio","Negativa",3,"Si","Universitaria","Cerca","Femenino",67,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,1,0,1,0,1,0,0
25,64,"Alto","No",5,89,"Si",2,"Medio","Neutral",4,"No","Universitaria","Lejos","Masculino",66,1.09861228866811,4.17438726989564,8,24.8273909713608,0,0,1,0,1,0,0
27,86,"Medio","No",7,72,"Si",1,"Medio","Positiva",4,"No","Secundaria","Lejos","Masculino",69,0.693147180559945,4.46590811865458,9.2736184954957,30.8601520614316,0,0,1,0,0,1,0
15,77,"Medio","Si",8,94,"Si",0,"Alto","Positiva",3,"No","Universitaria","Moderado","Masculino",66,0,4.35670882668959,8.77496438739212,28.4558923484917,0,0,1,0,0,1,0
26,76,"Alto","Si",6,52,"Si",4,"Alto","Neutral",3,"No","Secundaria","Cerca","Masculino",69,1.6094379124341,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,0,0,0
22,87,"Bajo","Si",7,68,"No",0,"Bajo","Neutral",2,"No","Secundaria","Cerca","Masculino",67,0,4.47733681447821,9.32737905308882,31.1225111484748,1,0,0,1,1,0,0
25,63,"Medio","Si",6,71,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",66,0.693147180559945,4.15888308335967,7.93725393319377,24.5395387185845,1,0,0,1,0,0,1
31,84,"Medio","Si",9,87,"Si",2,"Bajo","Neutral",3,"No","Universitaria","Lejos","Masculino",71,1.09861228866811,4.44265125649032,9.16515138991168,30.3326693556488,1,0,1,0,1,0,1
19,91,"Bajo","No",6,59,"Si",5,"Medio","Neutral",4,"No","Universitaria","Moderado","Masculino",70,1.79175946922805,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,1,0,1,0
15,93,"Medio","No",6,64,"Si",2,"Medio","Positiva",4,"No","Postgrado","Cerca","Masculino",71,1.09861228866811,4.54329478227,9.64365076099295,32.6781539201505,1,0,0,1,0,1,0
15,67,"Medio","Si",7,86,"Si",1,"Alto","Positiva",3,"No","Postgrado","Cerca","Masculino",66,0.693147180559945,4.21950770517611,8.18535277187245,25.6829769762357,0,1,1,0,1,0,1
15,96,"Medio","No",7,54,"No",3,"Medio","Negativa",2,"No","Secundaria","Cerca","Masculino",67,1.38629436111989,4.57471097850338,9.79795897113271,33.4446303869241,0,1,1,0,0,1,0
20,86,"Bajo","No",8,60,"Si",1,"Medio","Neutral",4,"Si","Universitaria","Lejos","Femenino",66,0.693147180559945,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,1,1,0,0
22,95,"Alto","No",9,88,"Si",0,"Bajo","Positiva",2,"No","Postgrado","Cerca","Masculino",72,0,4.56434819146784,9.74679434480896,33.1899475010386,0,0,1,0,0,1,0
22,79,"Medio","No",9,94,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.38202663467388,8.88819441731559,28.9971527495702,1,0,1,0,1,0,0
25,82,"Medio","No",6,86,"No",3,"Bajo","Positiva",3,"No","Secundaria","Cerca","Femenino",69,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,0,1,0
20,97,"Medio","Si",7,76,"Si",2,"Bajo","Positiva",3,"No","Postgrado","Cerca","Masculino",71,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,0,1,0,0,0,1
29,96,"Medio","Si",9,55,"No",0,"Medio","Neutral",2,"No","Postgrado","Lejos","Femenino",70,0,4.57471097850338,9.79795897113271,33.4446303869241,0,0,1,0,1,0,0
18,78,"Medio","No",9,91,"Si",2,"Alto","Neutral",4,"No","Universitaria","Lejos","Femenino",67,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,0,1,1,0,0,0,0
36,71,"Medio","Si",6,56,"Si",2,"Alto","Positiva",2,"No","Secundaria","Lejos","Masculino",69,1.09861228866811,4.27666611901606,8.42614977317636,26.8061042870553,1,0,1,0,1,0,0
24,76,"Alto","No",8,69,"Si",2,"Medio","Neutral",1,"No","Secundaria","Moderado","Masculino",65,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,0,0,0,0,1,0,0
15,76,"Alto","No",8,53,"Si",1,"Bajo","Neutral",4,"No","Universitaria","Cerca","Masculino",65,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,1,0,0,1,1,0,0
14,71,"Medio","Si",8,85,"Si",2,"Medio","Neutral",4,"No","Secundaria","Cerca","Masculino",64,1.09861228866811,4.27666611901606,8.42614977317636,26.8061042870553,0,0,1,0,0,1,0
23,71,"Bajo","Si",9,75,"Si",1,"Bajo","Negativa",2,"No","Universitaria","Cerca","Masculino",63,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,0,0,0,0,1,0,0
19,94,"Medio","Si",5,95,"Si",3,"Bajo","Positiva",2,"No","Secundaria","Moderado","Masculino",69,1.38629436111989,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,0,0,0,0
24,63,"Bajo","Si",6,57,"Si",1,"Bajo","Neutral",5,"No","Universitaria","Cerca","Femenino",64,0.693147180559945,4.15888308335967,7.93725393319377,24.5395387185845,1,0,1,0,0,1,1
23,87,"Alto","Si",8,91,"Si",0,"Alto","Positiva",3,"No","Secundaria","Moderado","Masculino",72,0,4.47733681447821,9.32737905308882,31.1225111484748,0,1,0,1,1,0,1
20,67,"Medio","Si",7,76,"Si",0,"Medio","Neutral",4,"No","Secundaria","Cerca","Masculino",63,0,4.21950770517611,8.18535277187245,25.6829769762357,1,0,0,0,1,0,0
15,74,"Alto","Si",4,68,"Si",3,"Bajo","Positiva",3,"No","Secundaria","Cerca","Femenino",64,1.38629436111989,4.31748811353631,8.60232526704263,27.6360160846992,0,0,0,0,1,0,0
11,62,"Alto","Si",5,82,"Si",3,"Alto","Neutral",4,"No","Universitaria","Moderado","Masculino",64,1.38629436111989,4.14313472639153,7.87400787401181,24.2503124054604,1,0,1,0,1,0,1
17,71,"Medio","Si",8,90,"Si",5,"Medio","Positiva",1,"No","Postgrado","Lejos","Masculino",67,1.79175946922805,4.27666611901606,8.42614977317636,26.8061042870553,1,0,1,0,1,0,0
25,91,"Medio","No",8,72,"Si",2,"Medio","Positiva",0,"No","Postgrado","Cerca","Masculino",71,1.09861228866811,4.52178857704904,9.53939201416946,32.1630474763355,0,0,1,0,0,1,0
21,95,"Medio","No",5,62,"Si",1,"Medio","Positiva",4,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,0,1,1,0,0,0,0
13,69,"Bajo","Si",9,96,"Si",0,"Alto","Neutral",4,"No","Secundaria","Lejos","Femenino",61,0,4.24849524204936,8.30662386291807,26.2469825906804,0,0,1,0,1,0,1
21,79,"Alto","Si",7,66,"Si",2,"Bajo","Negativa",4,"No","Universitaria","Moderado","Masculino",67,1.09861228866811,4.38202663467388,8.88819441731559,28.9971527495702,0,0,1,0,1,0,0
22,79,"Medio","No",5,100,"Si",4,"Alto","Negativa",3,"No","Universitaria","Cerca","Masculino",72,1.6094379124341,4.38202663467388,8.88819441731559,28.9971527495702,1,0,0,1,0,1,0
15,95,"Bajo","Si",6,88,"Si",1,"Bajo","Negativa",5,"No","Secundaria","Cerca","Masculino",66,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,0,0,0,0,1,0,0
21,91,"Alto","Si",5,84,"Si",1,"Alto","Neutral",2,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.52178857704904,9.53939201416946,32.1630474763355,1,0,1,0,0,0,0
20,81,"Medio","Si",6,51,"No",3,"Medio","Neutral",4,"Si","Secundaria","Cerca","Masculino",67,1.38629436111989,4.40671924726425,9,29.5343173821803,0,1,0,1,1,0,0
13,87,"Bajo","Si",4,72,"Si",2,"Medio","Neutral",3,"No","Secundaria","Moderado","Femenino",67,1.09861228866811,4.47733681447821,9.32737905308882,31.1225111484748,1,0,0,1,0,1,0
22,94,"Medio","Si",7,75,"Si",2,"Alto","Neutral",2,"No","Universitaria","Cerca","Femenino",71,1.09861228866811,4.55387689160054,9.69535971483266,32.9344590650483,0,1,0,0,1,0,0
23,60,"Medio","Si",8,69,"Si",1,"Bajo","Positiva",4,"No","Universitaria","Cerca","Masculino",66,0.693147180559945,4.11087386417331,7.74596669241483,23.6676209733059,1,0,0,1,1,0,1
26,76,"Medio","Si",5,57,"Si",1,"Medio","Positiva",4,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,1,0,0
26,96,"Medio","Si",7,68,"Si",3,"Alto","Positiva",3,"No","Universitaria","Cerca","Femenino",74,1.38629436111989,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,1
12,90,"Bajo","Si",6,54,"No",1,"Alto","Neutral",3,"No","Secundaria","Cerca","Masculino",64,0.693147180559945,4.51085950651685,9.48683298050514,31.9042224374586,1,0,1,0,1,0,0
14,82,"Medio","No",8,65,"Si",1,"Bajo","Positiva",3,"No","Universitaria","Cerca","Masculino",65,0.693147180559945,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,1,0,1
23,81,"Medio","Si",4,54,"Si",1,"Bajo","Neutral",3,"No","Universitaria","Cerca","Masculino",66,0.693147180559945,4.40671924726425,9,29.5343173821803,1,0,0,0,1,0,0
23,74,"Alto","Si",8,88,"Si",0,"Medio","Negativa",3,"Si","Secundaria","Cerca","Masculino",66,0,4.31748811353631,8.60232526704263,27.6360160846992,0,0,1,0,0,1,0
23,81,"Bajo","No",4,84,"Si",2,"Medio","Positiva",5,"No","Secundaria","Cerca","Masculino",68,1.09861228866811,4.40671924726425,9,29.5343173821803,1,0,1,0,1,0,0
43,86,"Medio","Si",7,97,"Si",2,"Medio","Positiva",1,"No","Secundaria","Cerca","Femenino",78,1.09861228866811,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,1,0,1,0
23,77,"Alto","Si",6,69,"Si",1,"Medio","Positiva",2,"No","Secundaria","Moderado","Femenino",67,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,0,0,1,0,1,0,1
27,89,"Alto","Si",6,89,"Si",3,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",74,1.38629436111989,4.49980967033027,9.4339811320566,31.6445331884519,1,0,1,0,1,0,1
26,94,"Alto","No",5,79,"Si",1,"Bajo","Positiva",2,"No","Postgrado","Cerca","Masculino",74,0.693147180559945,4.55387689160054,9.69535971483266,32.9344590650483,0,1,1,0,0,1,0
24,66,"Bajo","No",9,82,"Si",1,"Medio","Neutral",2,"Si","Secundaria","Cerca","Femenino",62,0.693147180559945,4.20469261939097,8.12403840463596,25.3990837029176,0,0,1,0,1,0,0
18,78,"Medio","Si",5,77,"No",2,"Medio","Neutral",4,"No","Secundaria","Lejos","Masculino",66,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,1,0,0,1,1,0,0
25,76,"Medio","Si",5,89,"Si",3,"Medio","Neutral",3,"No","Secundaria","Lejos","Femenino",69,1.38629436111989,4.34380542185368,8.71779788708135,28.1836831634198,0,1,1,0,0,1,0
15,87,"Alto","Si",10,52,"Si",2,"Bajo","Positiva",3,"No","Universitaria","Cerca","Masculino",68,1.09861228866811,4.47733681447821,9.32737905308882,31.1225111484748,1,0,1,0,0,1,1
19,70,"Bajo","No",7,54,"Si",0,"Medio","Positiva",2,"Si","Secundaria","Moderado","Masculino",89,0,4.26267987704132,8.36660026534076,26.5271425203459,0,1,1,0,1,0,0
17,86,"Bajo","No",5,55,"No",2,"Alto","Neutral",4,"No","Universitaria","Cerca","Masculino",66,1.09861228866811,4.46590811865458,9.2736184954957,30.8601520614316,0,0,0,1,1,0,1
20,95,"Medio","Si",7,64,"No",2,"Medio","Neutral",3,"No","Secundaria","Cerca","Femenino",68,1.09861228866811,4.56434819146784,9.74679434480896,33.1899475010386,0,0,0,0,0,1,0
34,77,"Bajo","Si",7,80,"Si",0,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",69,0,4.35670882668959,8.77496438739212,28.4558923484917,0,0,1,0,1,0,0
9,96,"Medio","Si",4,82,"No",0,"Bajo","Positiva",4,"No","Universitaria","Cerca","Masculino",67,0,4.57471097850338,9.79795897113271,33.4446303869241,0,1,1,0,1,0,0
24,100,"Alto","Si",6,86,"Si",2,"Medio","Positiva",5,"No","Secundaria","Cerca","Masculino",75,1.09861228866811,4.61512051684126,10,34.4555204501369,0,0,0,1,1,0,1
10,64,"Alto","No",7,64,"Si",0,"Medio","Positiva",4,"Si","Secundaria","Moderado","Femenino",60,0,4.17438726989564,8,24.8273909713608,0,1,1,0,1,0,0
17,69,"Medio","Si",9,83,"Si",2,"Medio","Positiva",4,"Si","Universitaria","Moderado","Femenino",66,1.09861228866811,4.24849524204936,8.30662386291807,26.2469825906804,1,0,0,1,0,1,1
27,98,"Alto","Si",7,56,"Si",1,"Alto","Positiva",3,"No","Universitaria","Cerca","Femenino",73,0.693147180559945,4.59511985013459,9.89949493661167,33.9516228179442,0,0,0,0,1,0,1
20,98,"Bajo","No",7,50,"Si",1,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",68,0.693147180559945,4.59511985013459,9.89949493661167,33.9516228179442,0,0,1,0,0,1,1
14,64,"Medio","Si",6,85,"Si",0,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",62,0,4.17438726989564,8,24.8273909713608,1,0,1,0,1,0,0
16,61,"Medio","No",9,86,"Si",2,"Bajo","Positiva",2,"No","Secundaria","Cerca","Masculino",62,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,0,1,0,0,1,0
24,66,"Bajo","Si",8,81,"Si",1,"Medio","Neutral",4,"No","Secundaria","Lejos","Masculino",65,0.693147180559945,4.20469261939097,8.12403840463596,25.3990837029176,0,1,0,1,1,0,0
16,100,"Bajo","Si",8,63,"Si",2,"Bajo","Negativa",3,"No","Secundaria","Moderado","Masculino",69,1.09861228866811,4.61512051684126,10,34.4555204501369,0,1,0,1,1,0,0
21,67,"Medio","No",7,96,"Si",3,"Bajo","Neutral",2,"No","Secundaria","Lejos","Femenino",64,1.38629436111989,4.21950770517611,8.18535277187245,25.6829769762357,0,0,1,0,1,0,0
20,80,"Alto","No",5,94,"Si",0,"Bajo","Positiva",4,"Si","Postgrado","Moderado","Femenino",67,0,4.39444915467244,8.94427190999916,29.2662386722107,1,0,1,0,0,0,1
16,94,"Alto","Si",9,76,"Si",0,"Bajo","Neutral",2,"No","Secundaria","Cerca","Masculino",70,0,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,1,0,1,0
33,61,"Medio","No",7,99,"Si",2,"Medio","Neutral",3,"No","Universitaria","Cerca","Femenino",70,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,1,1,0,0,1,0
24,84,"Bajo","No",7,65,"Si",3,"Medio","Positiva",3,"No","Secundaria","Cerca","Femenino",69,1.38629436111989,4.44265125649032,9.16515138991168,30.3326693556488,0,0,0,1,0,1,0
8,71,"Bajo","No",8,75,"Si",0,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",61,0,4.27666611901606,8.42614977317636,26.8061042870553,1,0,0,1,0,1,0
21,94,"Medio","No",7,96,"Si",0,"Medio","Neutral",2,"Si","Postgrado","Moderado","Masculino",69,0,4.55387689160054,9.69535971483266,32.9344590650483,0,0,1,0,1,0,1
16,71,"Medio","Si",5,73,"Si",1,"Medio","Neutral",0,"Si","Secundaria","Cerca","Masculino",63,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,1,0,0,1,1,0,0
25,87,"Bajo","Si",7,74,"Si",0,"Medio","Neutral",4,"Si","Secundaria","Cerca","Masculino",67,0,4.47733681447821,9.32737905308882,31.1225111484748,0,0,1,0,0,1,0
19,69,"Medio","Si",7,61,"Si",3,"Alto","Neutral",4,"No","Secundaria","Moderado","Masculino",66,1.38629436111989,4.24849524204936,8.30662386291807,26.2469825906804,0,1,1,0,0,1,0
23,61,"Medio","No",9,58,"Si",4,"Medio","Neutral",2,"No","Secundaria","Cerca","Masculino",63,1.6094379124341,4.12713438504509,7.81024967590665,23.959683148738,1,0,0,0,1,0,0
25,76,"Alto","Si",4,78,"Si",2,"Medio","Negativa",3,"No","Secundaria","Moderado","Femenino",68,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,1,0,1
13,72,"Alto","No",7,66,"Si",0,"Bajo","Neutral",4,"No","Postgrado","Cerca","Masculino",65,0,4.29045944114839,8.48528137423857,27.0838897841752,1,0,0,1,0,1,0
18,92,"Medio","Si",8,54,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",67,0.693147180559945,4.53259949315326,9.59166304662544,32.4210206311119,1,0,0,0,1,0,0
17,92,"Bajo","Si",8,75,"Si",2,"Medio","Neutral",3,"No","Postgrado","Cerca","Femenino",68,1.09861228866811,4.53259949315326,9.59166304662544,32.4210206311119,1,0,0,0,0,1,0
16,78,"Alto","No",6,83,"Si",0,"Bajo","Neutral",3,"Si","Universitaria","Cerca","Masculino",64,0,4.36944785246702,8.83176086632785,28.7270430074796,1,0,1,0,0,0,0
31,84,"Medio","No",5,87,"Si",0,"Medio","Positiva",3,"No","Universitaria","Moderado","Masculino",71,0,4.44265125649032,9.16515138991168,30.3326693556488,0,1,1,0,1,0,1
22,84,"Medio","Si",6,92,"Si",0,"Medio","Neutral",5,"No","Secundaria","Cerca","Femenino",69,0,4.44265125649032,9.16515138991168,30.3326693556488,0,0,1,0,1,0,0
12,93,"Medio","Si",9,74,"Si",1,"Medio","Neutral",3,"No","Postgrado","Moderado","Masculino",67,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,0,0,1,0,1,0,0
26,77,"Medio","No",4,70,"Si",2,"Alto","Neutral",3,"Si","Universitaria","Moderado","Femenino",65,1.09861228866811,4.35670882668959,8.77496438739212,28.4558923484917,0,0,0,0,0,0,0
33,71,"Medio","No",5,84,"Si",1,"Medio","Positiva",2,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,1,0,0,0,1,0,0
26,71,"Medio","Si",6,51,"No",1,"Alto","Positiva",3,"No","Postgrado","Moderado","Masculino",67,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,0,0,0,1,1,0,1
11,81,"Medio","Si",6,82,"Si",3,"Medio","Neutral",4,"No","Secundaria","Cerca","Masculino",67,1.38629436111989,4.40671924726425,9,29.5343173821803,0,1,1,0,0,1,0
17,78,"Alto","Si",7,70,"No",2,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",66,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,1,0,1,0,0,1,0
28,78,"Medio","No",9,73,"Si",2,"Medio","Neutral",4,"No","Universitaria","Moderado","Femenino",70,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,0,1,0,1,1,0,0
16,64,"Bajo","Si",5,65,"Si",3,"Medio","Positiva",4,"No","Postgrado","Moderado","Femenino",65,1.38629436111989,4.17438726989564,8,24.8273909713608,1,0,0,1,0,1,1
23,89,"Bajo","Si",7,56,"Si",4,"Medio","Positiva",4,"No","Postgrado","Cerca","Femenino",69,1.6094379124341,4.49980967033027,9.4339811320566,31.6445331884519,0,0,0,0,0,0,1
25,69,"Medio","Si",7,70,"No",1,"Alto","Positiva",4,"No","Secundaria","Lejos","Femenino",65,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,0,0,1,0,0,1,0
14,68,"Medio","No",6,65,"Si",1,"Alto","Neutral",3,"Si","Universitaria","Cerca","Masculino",63,0.693147180559945,4.23410650459726,8.24621125123532,25.9656018732522,1,0,0,1,1,0,0
20,77,"Medio","No",5,98,"Si",2,"Bajo","Neutral",2,"No","Postgrado","Lejos","Femenino",67,1.09861228866811,4.35670882668959,8.77496438739212,28.4558923484917,0,0,1,0,0,1,1
1,69,"Medio","Si",6,97,"Si",1,"Bajo","Positiva",3,"No","Secundaria","Cerca","Femenino",61,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,1,0,0,1,1,0,0
14,83,"Bajo","Si",6,82,"Si",0,"Medio","Positiva",2,"No","Secundaria","Cerca","Femenino",65,0,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,1,0,0
